0.0005201814596363422 0.0019230474998003764
0.0004368604768292367 0.0014775607811796734
0.0004361491954174301 0.0034718272877721956
0.0004207066436744212 0.0015585805780184542
0.0004172516105325985 0.0049531520901275865
0.0004042821357086364 0.001823433135358253
0.0005140545231524731 0.003407741261128156
0.0003839003841922319 0.0020934188280609797
0.0004001348577590103 0.0026805167363021364
0.0004160863573688887 0.0015224091673218673
0.0004168271573660481 0.0013593172509527196
0.0003852751066396827 0.0018683996109159196
0.0004152215816700517 0.00352817748638206
0.0004321648970756464 0.0024739903548707154
0.0004888917488460829 0.002755077268331226
0.0004264048441292595 0.001521820250308829
0.0004260771856058049 0.0018286092841855752
0.0004856082165194246 0.00124000213633384
0.0004297807360534389 0.0018071671450872412
0.0003764735169483481 0.0029678984054535484
0.0004286289560752987 0.0036047415662072185
0.0004523739863314629 0.002929667994340114
0.0004176603510856974 0.0025410689452459913
0.0003965376327434593 0.002213524513432965
0.0004364203328988506 0.0016471723093754997
0.0004140315114051568 0.008352118143741358
0.0004442558918261579 0.004570915047956822
0.0003841572259116903 0.0019093900411165455
0.0004613816064529007 0.0015060142649626455
0.0005263138120956981 0.0015824610159239593
